id_contribuinte,ano,valor_lancado,valor_pago,adimplente
1859,2022,193.26,193.26,1
1860,2022,447.71,447.71,1
1861,2022,179.11,179.11,1
1862,2022,2329.49,2329.49,1
1863,2022,485.55,485.55,1
1865,2022,173.17,173.17,1
1866,2022,176.98,176.98,1
1867,2022,448.38,448.38,1
1868,2022,179.9,0.0,0
1869,2022,1030.67,1030.67,1
1870,2022,1047.1,1047.1,1
1871,2022,2258.64,0.0,0
1872,2022,892.71,892.71,1
1874,2022,898.61,0.0,0
1875,2022,472.18,472.18,1
1876,2022,2203.71,2203.71,1
1877,2022,191.5,191.5,1
1878,2022,171.43,0.0,0
1879,2022,177.48,177.48,1
1880,2022,453.94,453.94,1
1881,2022,168.81,168.81,1
1882,2022,434.46,434.46,1
1883,2022,474.06,474.06,1
1884,2022,515.67,515.67,1
1885,2022,170.46,170.46,1
1886,2022,448.52,448.52,1
1887,2022,177.43,177.43,1
1890,2022,1037.64,1037.64,1
1891,2022,466.01,466.01,1
1892,2022,176.14,176.14,1
1893,2022,1034.59,1034.59,1
1894,2022,475.62,475.62,1
1895,2022,184.24,184.24,1
1896,2022,170.92,170.92,1
1897,2022,479.86,479.86,1
1898,2022,184.8,184.8,1
1899,2022,470.97,470.97,1
1900,2022,194.38,194.38,1
1901,2022,183.82,183.82,1
1902,2022,1037.98,1037.98,1
1903,2022,169.7,169.7,1
1904,2022,434.21,434.21,1
1906,2022,921.76,921.76,1
1907,2022,195.05,195.05,1
1908,2022,191.4,0.0,0
1909,2022,489.37,489.37,1
1910,2022,990.44,0.0,0
1911,2022,519.23,519.23,1
1912,2022,1025.0,1025.0,1
1913,2022,190.71,190.71,1
1914,2022,435.45,435.45,1
1915,2022,965.14,0.0,0
1916,2022,476.48,476.48,1
1917,2022,1052.89,1052.89,1
1918,2022,480.09,480.09,1
1919,2022,2240.49,2240.49,1
1920,2022,2207.45,2207.45,1
1921,2022,443.13,0.0,0
1922,2022,514.64,514.64,1
1923,2022,176.05,176.05,1
1924,2022,6073.95,6073.95,1
1925,2022,1038.49,1038.49,1
1926,2022,525.34,525.34,1
1927,2022,517.92,517.92,1
1928,2022,971.18,971.18,1
1929,2022,447.0,447.0,1
1930,2022,453.95,453.95,1
1931,2022,1036.73,0.0,0
1932,2022,497.37,497.37,1
1933,2022,166.56,0.0,0
1934,2022,478.38,478.38,1
1935,2022,902.45,902.45,1
1936,2022,440.73,440.73,1
1937,2022,185.28,185.28,1
1938,2022,185.55,0.0,0
1939,2022,166.29,166.29,1
1940,2022,496.5,496.5,1
1941,2022,484.68,484.68,1
1942,2022,6087.94,6087.94,1
1943,2022,2318.89,2318.89,1
1945,2022,475.07,475.07,1
1946,2022,878.43,878.43,1
1947,2022,1040.27,1040.27,1
1948,2022,870.47,870.47,1
1949,2022,179.33,179.33,1
1950,2022,489.33,489.33,1
1951,2022,450.83,450.83,1
1952,2022,2635.3,0.0,0
1953,2022,873.38,873.38,1
1954,2022,437.57,437.57,1
1955,2022,454.9,454.9,1
1956,2022,190.15,190.15,1
1957,2022,192.52,0.0,0
1958,2022,5734.97,5734.97,1
1959,2022,962.13,962.13,1
1960,2022,938.02,938.02,1
1961,2022,2552.54,2552.54,1
1962,2022,914.31,0.0,0
1963,2022,6178.21,6178.21,1
1964,2022,481.32,481.32,1
1965,2022,1029.48,1029.48,1
1966,2022,2307.95,0.0,0
1967,2022,458.19,458.19,1
1968,2022,172.92,172.92,1
1969,2022,470.18,470.18,1
1970,2022,176.99,176.99,1
1971,2022,919.0,919.0,1
1972,2022,181.72,181.72,1
1973,2022,196.55,196.55,1
1974,2022,1033.27,1033.27,1
1975,2022,184.2,0.0,0
1977,2022,6461.24,6461.24,1
1978,2022,177.26,177.26,1
1979,2022,2495.04,2495.04,1
1980,2022,186.27,186.27,1
1981,2022,506.58,506.58,1
1982,2022,164.1,164.1,1
1983,2022,169.08,169.08,1
1984,2022,179.35,179.35,1
1986,2022,5925.99,0.0,0
1987,2022,166.68,166.68,1
1988,2022,164.65,164.65,1
1989,2022,473.12,473.12,1
1990,2022,166.93,166.93,1
1992,2022,188.93,188.93,1
1993,2022,910.68,0.0,0
1994,2022,186.29,186.29,1
1995,2022,194.17,194.17,1
1996,2022,174.17,174.17,1
1997,2022,935.71,935.71,1
1998,2022,517.4,517.4,1
1999,2022,190.12,190.12,1
2000,2022,514.6,514.6,1
1,2023,480.8,0.0,0
2,2023,934.91,934.91,1
3,2023,186.43,186.43,1
4,2023,170.92,170.92,1
5,2023,486.99,486.99,1
6,2023,185.89,185.89,1
7,2023,956.84,0.0,0
8,2023,184.37,184.37,1
9,2023,193.34,193.34,1
10,2023,455.38,455.38,1
11,2023,435.13,435.13,1
12,2023,193.72,0.0,0
13,2023,490.8,490.8,1
14,2023,183.19,183.19,1
15,2023,488.6,488.6,1
16,2023,498.73,498.73,1
17,2023,181.82,181.82,1
18,2023,6351.65,0.0,0
19,2023,177.22,177.22,1
20,2023,977.11,977.11,1
21,2023,186.45,186.45,1
22,2023,189.39,189.39,1
23,2023,178.14,178.14,1
24,2023,167.61,167.61,1
25,2023,467.3,467.3,1
26,2023,6038.69,6038.69,1
27,2023,2611.65,2611.65,1
28,2023,507.94,507.94,1
29,2023,195.65,0.0,0
30,2023,193.67,193.67,1
31,2023,470.08,470.08,1
32,2023,936.85,936.85,1
33,2023,185.69,185.69,1
34,2023,174.82,174.82,1
35,2023,186.33,186.33,1
36,2023,945.79,0.0,0
37,2023,168.64,168.64,1
38,2023,1008.18,1008.18,1
39,2023,887.86,887.86,1
40,2023,446.78,0.0,0
41,2023,2273.77,2273.77,1
42,2023,180.75,180.75,1
43,2023,185.12,185.12,1
44,2023,888.83,888.83,1
45,2023,2322.76,0.0,0
46,2023,184.81,184.81,1
47,2023,939.99,939.99,1
48,2023,890.39,890.39,1
49,2023,484.15,484.15,1
50,2023,185.43,185.43,1
51,2023,163.64,163.64,1
52,2023,180.05,180.05,1
53,2023,2372.34,0.0,0
54,2023,432.81,432.81,1
55,2023,178.25,178.25,1
56,2023,182.3,182.3,1
57,2023,2271.05,2271.05,1
58,2023,435.14,435.14,1
59,2023,887.64,887.64,1
61,2023,1049.52,1049.52,1
62,2023,176.54,0.0,0
63,2023,170.63,170.63,1
64,2023,968.1,0.0,0
65,2023,190.85,0.0,0
66,2023,474.05,474.05,1
67,2023,193.04,193.04,1
68,2023,2594.34,2594.34,1
69,2023,492.91,492.91,1
70,2023,485.43,485.43,1
71,2023,5422.29,5422.29,1
72,2023,488.96,488.96,1
73,2023,180.82,180.82,1
74,2023,451.26,451.26,1
75,2023,168.52,168.52,1
76,2023,2620.02,2620.02,1
77,2023,190.74,0.0,0
78,2023,5663.78,5663.78,1
79,2023,994.99,994.99,1
81,2023,479.91,479.91,1
82,2023,513.19,0.0,0
83,2023,168.63,168.63,1
84,2023,165.43,165.43,1
85,2023,184.56,0.0,0
86,2023,870.89,870.89,1
87,2023,517.41,517.41,1
88,2023,522.65,522.65,1
89,2023,954.63,954.63,1
90,2023,2441.76,2441.76,1
91,2023,183.68,183.68,1
92,2023,2330.87,2330.87,1
93,2023,165.67,165.67,1
94,2023,934.86,934.86,1
95,2023,474.65,474.65,1
96,2023,197.92,197.92,1
97,2023,2530.32,2530.32,1
98,2023,197.22,0.0,0
99,2023,983.82,983.82,1
100,2023,2350.07,2350.07,1
101,2023,472.44,472.44,1
102,2023,186.42,186.42,1
103,2023,508.11,508.11,1
104,2023,180.98,180.98,1
105,2023,162.24,162.24,1
106,2023,463.29,463.29,1
107,2023,1002.97,1002.97,1
108,2023,881.8,881.8,1
109,2023,166.0,166.0,1
110,2023,521.27,521.27,1
111,2023,865.85,865.85,1
112,2023,190.61,190.61,1
113,2023,174.34,174.34,1
114,2023,6401.59,6401.59,1
115,2023,2310.45,2310.45,1
116,2023,987.2,0.0,0
117,2023,500.04,500.04,1
118,2023,165.18,165.18,1
119,2023,191.57,191.57,1
120,2023,525.76,525.76,1
121,2023,2190.65,2190.65,1
122,2023,2284.29,2284.29,1
123,2023,177.16,177.16,1
124,2023,434.63,434.63,1
125,2023,6061.72,6061.72,1
126,2023,172.41,172.41,1
127,2023,2497.77,2497.77,1
128,2023,183.9,183.9,1
129,2023,2461.52,2461.52,1
130,2023,500.69,500.69,1
131,2023,499.96,499.96,1
132,2023,169.71,0.0,0
133,2023,2200.42,0.0,0
134,2023,908.59,908.59,1
135,2023,516.64,516.64,1
136,2023,869.22,0.0,0
137,2023,2587.31,2587.31,1
139,2023,908.63,908.63,1
140,2023,996.91,996.91,1
141,2023,2234.77,2234.77,1
142,2023,448.5,448.5,1
143,2023,519.64,519.64,1
144,2023,512.4,512.4,1
145,2023,165.46,165.46,1
146,2023,196.92,196.92,1
147,2023,920.67,920.67,1
148,2023,166.6,166.6,1
150,2023,445.75,445.75,1
151,2023,194.62,194.62,1
152,2023,450.38,450.38,1
153,2023,902.86,902.86,1
154,2023,465.09,465.09,1
155,2023,965.12,0.0,0
156,2023,514.6,514.6,1
157,2023,169.21,169.21,1
158,2023,1007.18,1007.18,1
159,2023,497.51,497.51,1
160,2023,177.57,177.57,1
161,2023,506.23,506.23,1
162,2023,935.81,935.81,1
163,2023,6296.93,6296.93,1
164,2023,439.1,439.1,1
165,2023,478.55,478.55,1
166,2023,500.51,500.51,1
168,2023,174.54,174.54,1
169,2023,2405.21,2405.21,1
170,2023,518.78,518.78,1
171,2023,445.88,445.88,1
173,2023,498.92,498.92,1
174,2023,433.79,433.79,1
175,2023,491.04,491.04,1
176,2023,516.34,516.34,1
177,2023,975.01,975.01,1
178,2023,179.22,179.22,1
179,2023,169.05,169.05,1
180,2023,2289.0,2289.0,1
181,2023,524.55,524.55,1
182,2023,453.35,0.0,0
183,2023,2240.82,2240.82,1
184,2023,5968.34,5968.34,1
185,2023,173.28,173.28,1
186,2023,180.15,180.15,1
187,2023,179.9,179.9,1
188,2023,193.67,193.67,1
189,2023,1032.15,1032.15,1
190,2023,900.34,900.34,1
191,2023,172.85,172.85,1
192,2023,461.75,0.0,0
193,2023,999.55,999.55,1
194,2023,192.02,192.02,1
195,2023,1001.15,1001.15,1
196,2023,5672.1,5672.1,1
197,2023,479.39,479.39,1
198,2023,181.56,181.56,1
199,2023,2413.8,2413.8,1
200,2023,1018.71,1018.71,1
201,2023,172.57,172.57,1
202,2023,434.27,434.27,1
203,2023,195.49,0.0,0
204,2023,450.49,450.49,1
205,2023,2203.92,2203.92,1
206,2023,175.07,175.07,1
207,2023,6205.24,6205.24,1
208,2023,512.16,512.16,1
209,2023,186.94,186.94,1
210,2023,1006.01,1006.01,1
211,2023,993.92,993.92,1
212,2023,185.87,185.87,1
214,2023,513.57,513.57,1
215,2023,450.1,450.1,1
216,2023,164.43,164.43,1
217,2023,491.73,491.73,1
218,2023,187.79,187.79,1
219,2023,162.85,0.0,0
220,2023,993.41,993.41,1
221,2023,175.82,175.82,1
222,2023,497.32,497.32,1
223,2023,974.5,974.5,1
224,2023,5822.59,5822.59,1
225,2023,522.12,522.12,1
227,2023,443.4,443.4,1
228,2023,170.23,170.23,1
229,2023,169.18,169.18,1
231,2023,165.85,165.85,1
232,2023,908.93,908.93,1
233,2023,6175.7,6175.7,1
234,2023,171.38,171.38,1
235,2023,176.5,176.5,1
236,2023,192.91,192.91,1
237,2023,187.62,0.0,0
238,2023,527.25,527.25,1
239,2023,165.95,165.95,1
240,2023,5662.9,5662.9,1
241,2023,502.34,0.0,0
242,2023,458.37,458.37,1
243,2023,453.45,453.45,1
244,2023,185.55,185.55,1
245,2023,5639.83,5639.83,1
246,2023,436.75,0.0,0
248,2023,452.45,452.45,1
249,2023,442.28,0.0,0
250,2023,5580.51,5580.51,1
251,2023,991.35,991.35,1
252,2023,166.1,166.1,1
253,2023,946.2,946.2,1
254,2023,2571.44,2571.44,1
255,2023,2198.14,2198.14,1
256,2023,472.64,472.64,1
257,2023,2637.51,0.0,0
258,2023,191.84,191.84,1
259,2023,443.48,443.48,1
260,2023,5420.24,5420.24,1
261,2023,461.14,461.14,1
262,2023,6462.17,6462.17,1
263,2023,874.53,874.53,1
264,2023,456.0,456.0,1
265,2023,193.46,0.0,0
266,2023,959.67,959.67,1
267,2023,5541.45,5541.45,1
268,2023,958.22,958.22,1
269,2023,906.3,906.3,1
270,2023,440.3,440.3,1
271,2023,6329.11,0.0,0
272,2023,182.94,182.94,1
273,2023,526.96,0.0,0
274,2023,175.73,175.73,1
275,2023,479.71,479.71,1
276,2023,446.08,446.08,1
277,2023,511.63,511.63,1
279,2023,169.44,0.0,0
280,2023,913.23,913.23,1
281,2023,1036.99,1036.99,1
282,2023,187.88,187.88,1
283,2023,470.37,470.37,1
284,2023,438.36,438.36,1
285,2023,2374.37,2374.37,1
287,2023,506.88,506.88,1
288,2023,2624.14,2624.14,1
289,2023,162.36,162.36,1
290,2023,450.13,450.13,1
291,2023,480.69,480.69,1
292,2023,470.79,470.79,1
293,2023,522.1,522.1,1
294,2023,179.26,179.26,1
295,2023,193.78,193.78,1
296,2023,189.04,0.0,0
297,2023,173.14,173.14,1
298,2023,2288.93,2288.93,1
299,2023,911.2,911.2,1
300,2023,191.57,191.57,1
301,2023,163.25,163.25,1
302,2023,167.25,167.25,1
303,2023,170.89,170.89,1
304,2023,180.3,180.3,1
305,2023,472.39,472.39,1
306,2023,173.49,173.49,1
307,2023,525.53,525.53,1
308,2023,2404.62,2404.62,1
309,2023,172.67,172.67,1
310,2023,1031.55,1031.55,1
311,2023,192.94,192.94,1
312,2023,447.94,447.94,1
313,2023,525.19,525.19,1
314,2023,496.09,496.09,1
315,2023,185.13,185.13,1
316,2023,980.95,980.95,1
317,2023,482.04,0.0,0
318,2023,173.91,0.0,0
319,2023,442.91,442.91,1
320,2023,170.99,170.99,1
321,2023,162.29,162.29,1
322,2023,193.91,0.0,0
323,2023,189.28,189.28,1
324,2023,473.37,0.0,0
325,2023,1005.27,1005.27,1
326,2023,182.31,182.31,1
327,2023,497.88,497.88,1
328,2023,492.22,492.22,1
329,2023,194.69,194.69,1
330,2023,433.18,433.18,1
331,2023,438.48,438.48,1
332,2023,484.62,484.62,1
333,2023,162.97,162.97,1
334,2023,183.42,183.42,1
335,2023,175.21,175.21,1
336,2023,180.54,180.54,1
337,2023,180.97,180.97,1
338,2023,436.5,436.5,1
339,2023,165.76,165.76,1
340,2023,5948.76,5948.76,1
341,2023,939.84,939.84,1
342,2023,189.79,189.79,1
344,2023,468.87,468.87,1
345,2023,967.38,967.38,1
346,2023,162.24,162.24,1
348,2023,183.86,0.0,0
349,2023,162.47,162.47,1
350,2023,187.44,187.44,1
351,2023,520.28,520.28,1
352,2023,163.71,163.71,1
353,2023,176.28,176.28,1
354,2023,177.16,177.16,1
355,2023,174.42,174.42,1
356,2023,867.45,867.45,1
357,2023,466.09,466.09,1
358,2023,168.72,168.72,1
359,2023,900.29,0.0,0
360,2023,163.11,0.0,0
361,2023,2218.83,2218.83,1
362,2023,175.13,175.13,1
363,2023,481.6,481.6,1
364,2023,170.69,170.69,1
365,2023,195.03,195.03,1
366,2023,178.58,178.58,1
367,2023,880.91,0.0,0
368,2023,454.85,454.85,1
369,2023,465.79,465.79,1
370,2023,501.44,501.44,1
371,2023,441.31,441.31,1
372,2023,896.12,896.12,1
373,2023,184.67,184.67,1
374,2023,464.74,464.74,1
375,2023,2467.49,2467.49,1
377,2023,486.21,486.21,1
378,2023,171.9,171.9,1
379,2023,489.39,489.39,1
380,2023,2486.9,2486.9,1
381,2023,197.77,197.77,1
382,2023,170.36,170.36,1
383,2023,169.07,169.07,1
385,2023,186.06,186.06,1
386,2023,176.18,176.18,1
387,2023,180.61,0.0,0
388,2023,938.0,938.0,1
389,2023,164.06,164.06,1
390,2023,963.46,963.46,1
391,2023,930.44,0.0,0
392,2023,177.61,177.61,1
393,2023,179.08,179.08,1
394,2023,508.04,508.04,1
395,2023,526.11,526.11,1
397,2023,515.49,515.49,1
398,2023,176.89,176.89,1
399,2023,2289.27,2289.27,1
400,2023,938.85,938.85,1
401,2023,1019.52,1019.52,1
402,2023,508.04,508.04,1
403,2023,507.45,507.45,1
404,2023,2315.78,2315.78,1
405,2023,481.39,481.39,1
406,2023,6458.44,6458.44,1
407,2023,175.94,175.94,1
408,2023,2401.08,2401.08,1
409,2023,473.0,473.0,1
410,2023,166.9,166.9,1
411,2023,1024.97,1024.97,1
412,2023,180.32,0.0,0
413,2023,512.69,0.0,0
414,2023,179.71,0.0,0
415,2023,911.74,911.74,1
416,2023,163.43,163.43,1
417,2023,178.99,178.99,1
418,2023,483.17,483.17,1
419,2023,2355.8,2355.8,1
420,2023,467.71,467.71,1
421,2023,169.29,169.29,1
422,2023,192.48,192.48,1
423,2023,171.4,171.4,1
426,2023,185.96,185.96,1
427,2023,195.55,195.55,1
428,2023,162.98,162.98,1
429,2023,191.26,191.26,1
430,2023,518.96,518.96,1
431,2023,873.28,873.28,1
432,2023,510.76,510.76,1
433,2023,473.77,473.77,1
434,2023,171.93,0.0,0
435,2023,2184.52,2184.52,1
436,2023,521.48,521.48,1
437,2023,492.31,492.31,1
438,2023,168.66,168.66,1
439,2023,998.98,0.0,0
440,2023,186.88,186.88,1
441,2023,194.27,0.0,0
442,2023,191.18,191.18,1
443,2023,932.72,932.72,1
444,2023,961.43,961.43,1
445,2023,190.81,190.81,1
446,2023,959.42,959.42,1
448,2023,1017.12,0.0,0
449,2023,190.97,0.0,0
450,2023,196.1,0.0,0
451,2023,166.11,166.11,1
452,2023,182.96,182.96,1
453,2023,457.3,457.3,1
454,2023,1043.06,1043.06,1
455,2023,192.04,0.0,0
456,2023,460.48,0.0,0
457,2023,524.32,524.32,1
458,2023,485.55,485.55,1
459,2023,184.68,0.0,0
460,2023,916.17,916.17,1
461,2023,2283.8,2283.8,1
463,2023,525.49,525.49,1
464,2023,163.68,163.68,1
465,2023,499.96,499.96,1
466,2023,165.99,165.99,1
467,2023,5970.11,5970.11,1
468,2023,178.95,178.95,1
469,2023,191.3,191.3,1
470,2023,171.39,171.39,1
471,2023,167.36,167.36,1
472,2023,997.22,997.22,1
473,2023,182.55,182.55,1
474,2023,183.56,183.56,1
475,2023,2352.84,2352.84,1
476,2023,460.29,460.29,1
477,2023,188.6,188.6,1
478,2023,498.84,498.84,1
479,2023,513.31,513.31,1
481,2023,190.5,190.5,1
482,2023,182.8,0.0,0
483,2023,191.94,191.94,1
484,2023,913.68,913.68,1
485,2023,490.67,0.0,0
486,2023,927.87,927.87,1
487,2023,1012.04,0.0,0
488,2023,195.49,195.49,1
489,2023,500.66,500.66,1
490,2023,460.03,460.03,1
491,2023,171.17,171.17,1
492,2023,166.08,166.08,1
493,2023,996.91,996.91,1
494,2023,1044.25,1044.25,1
495,2023,171.33,0.0,0
496,2023,1053.82,1053.82,1
497,2023,181.57,181.57,1
498,2023,501.41,501.41,1
499,2023,2268.67,2268.67,1
500,2023,5568.68,5568.68,1
501,2023,197.7,197.7,1
502,2023,2329.01,0.0,0
503,2023,902.23,902.23,1
504,2023,1025.02,1025.02,1
505,2023,164.87,164.87,1
506,2023,166.67,0.0,0
507,2023,2550.36,2550.36,1
508,2023,955.3,955.3,1
509,2023,171.77,171.77,1
510,2023,2368.41,2368.41,1
511,2023,1051.27,1051.27,1
512,2023,2259.85,2259.85,1
513,2023,2206.1,2206.1,1
514,2023,2604.91,2604.91,1
515,2023,170.27,170.27,1
516,2023,195.6,195.6,1
518,2023,174.71,174.71,1
519,2023,162.82,162.82,1
520,2023,179.28,179.28,1
521,2023,451.31,0.0,0
522,2023,178.54,178.54,1
523,2023,2425.39,0.0,0
524,2023,184.06,184.06,1
525,2023,2612.51,2612.51,1
526,2023,2557.64,2557.64,1
527,2023,2164.36,2164.36,1
528,2023,6468.37,6468.37,1
529,2023,903.82,903.82,1
530,2023,455.83,455.83,1
531,2023,2551.42,2551.42,1
532,2023,962.5,962.5,1
533,2023,471.46,471.46,1
534,2023,162.01,162.01,1
535,2023,461.79,461.79,1
536,2023,184.21,184.21,1
537,2023,165.32,165.32,1
538,2023,6062.96,6062.96,1
539,2023,433.19,0.0,0
540,2023,185.84,185.84,1
541,2023,874.77,874.77,1
542,2023,438.39,438.39,1
543,2023,2506.27,2506.27,1
544,2023,501.94,501.94,1
545,2023,5642.27,5642.27,1
546,2023,2205.01,2205.01,1
547,2023,507.27,507.27,1
548,2023,189.8,189.8,1
549,2023,169.19,169.19,1
551,2023,172.56,172.56,1
552,2023,2264.85,2264.85,1
553,2023,6057.63,6057.63,1
554,2023,493.98,493.98,1
555,2023,1045.24,1045.24,1
556,2023,903.17,903.17,1
557,2023,181.01,181.01,1
558,2023,442.93,442.93,1
559,2023,179.1,179.1,1
560,2023,190.42,190.42,1
561,2023,2309.12,2309.12,1
562,2023,2443.95,2443.95,1
563,2023,993.06,0.0,0
564,2023,168.26,168.26,1
565,2023,435.8,435.8,1
566,2023,897.79,897.79,1
567,2023,181.97,181.97,1
568,2023,976.22,976.22,1
569,2023,2477.71,2477.71,1
570,2023,483.26,483.26,1
571,2023,951.76,951.76,1
572,2023,1031.67,1031.67,1
573,2023,170.4,170.4,1
574,2023,960.52,960.52,1
575,2023,2432.93,2432.93,1
576,2023,886.99,886.99,1
577,2023,1036.03,1036.03,1
578,2023,495.06,495.06,1
579,2023,163.57,163.57,1
580,2023,2191.27,2191.27,1
581,2023,1023.38,1023.38,1
583,2023,170.13,170.13,1
585,2023,189.82,0.0,0
586,2023,487.64,487.64,1
587,2023,514.8,514.8,1
588,2023,490.3,490.3,1
589,2023,986.08,986.08,1
590,2023,1025.27,1025.27,1
591,2023,6058.48,6058.48,1
592,2023,467.24,467.24,1
593,2023,191.24,191.24,1
594,2023,935.67,0.0,0
595,2023,189.54,189.54,1
596,2023,182.63,182.63,1
597,2023,183.93,183.93,1
598,2023,176.0,176.0,1
599,2023,6162.66,6162.66,1
600,2023,930.21,930.21,1
601,2023,975.72,975.72,1
602,2023,166.12,166.12,1
603,2023,523.22,523.22,1
604,2023,875.02,875.02,1
606,2023,433.38,433.38,1
607,2023,183.7,183.7,1
608,2023,980.69,980.69,1
609,2023,195.34,195.34,1
610,2023,870.19,0.0,0
611,2023,5896.01,0.0,0
612,2023,471.56,471.56,1
613,2023,458.41,458.41,1
614,2023,512.21,0.0,0
615,2023,6317.52,6317.52,1
616,2023,2565.94,2565.94,1
617,2023,181.73,181.73,1
618,2023,975.24,0.0,0
619,2023,2479.82,0.0,0
620,2023,6320.69,6320.69,1
621,2023,2335.99,2335.99,1
622,2023,1016.28,1016.28,1
623,2023,872.75,0.0,0
624,2023,177.98,177.98,1
625,2023,2190.49,2190.49,1
627,2023,162.03,162.03,1
628,2023,964.53,964.53,1
629,2023,162.37,162.37,1
630,2023,193.28,193.28,1
631,2023,162.1,0.0,0
632,2023,182.72,0.0,0
633,2023,177.98,177.98,1
634,2023,462.8,462.8,1
635,2023,489.53,489.53,1
636,2023,889.32,889.32,1
637,2023,909.46,909.46,1
638,2023,510.42,510.42,1
639,2023,187.59,0.0,0
640,2023,167.03,167.03,1
641,2023,487.02,0.0,0
642,2023,496.77,0.0,0
643,2023,195.16,195.16,1
644,2023,179.48,179.48,1
645,2023,186.36,186.36,1
646,2023,466.01,466.01,1
647,2023,491.38,491.38,1
648,2023,921.0,921.0,1
649,2023,179.15,179.15,1
650,2023,491.23,491.23,1
651,2023,193.97,193.97,1
652,2023,190.01,190.01,1
653,2023,1029.79,0.0,0
655,2023,180.28,0.0,0
656,2023,181.44,181.44,1
658,2023,463.29,463.29,1
659,2023,477.88,477.88,1
660,2023,185.46,185.46,1
661,2023,177.82,177.82,1
662,2023,2417.72,2417.72,1
663,2023,6279.32,6279.32,1
664,2023,180.53,180.53,1
665,2023,951.27,951.27,1
666,2023,526.55,526.55,1
667,2023,164.73,164.73,1
668,2023,6445.86,0.0,0
669,2023,169.27,169.27,1
670,2023,182.2,182.2,1
671,2023,182.88,182.88,1
672,2023,2395.51,2395.51,1
673,2023,911.15,911.15,1
674,2023,195.12,0.0,0
675,2023,5405.13,5405.13,1
676,2023,2627.9,2627.9,1
677,2023,450.63,450.63,1
678,2023,500.49,500.49,1
679,2023,2319.84,2319.84,1
680,2023,175.52,175.52,1
681,2023,2320.7,2320.7,1
682,2023,467.68,0.0,0
683,2023,984.42,0.0,0
684,2023,1014.57,1014.57,1
685,2023,166.81,166.81,1
686,2023,6402.98,6402.98,1
687,2023,2633.29,2633.29,1
688,2023,187.26,0.0,0
689,2023,471.1,471.1,1
690,2023,469.52,469.52,1
691,2023,194.89,194.89,1
692,2023,6410.08,6410.08,1
693,2023,1054.44,1054.44,1
694,2023,1006.25,1006.25,1
695,2023,5796.06,5796.06,1
696,2023,192.71,0.0,0
697,2023,174.16,174.16,1
698,2023,165.69,165.69,1
699,2023,510.45,510.45,1
700,2023,490.74,490.74,1
701,2023,185.32,185.32,1
702,2023,173.46,173.46,1
703,2023,867.18,867.18,1
704,2023,972.62,972.62,1
705,2023,505.25,505.25,1
706,2023,194.0,194.0,1
707,2023,195.66,195.66,1
708,2023,508.82,508.82,1
709,2023,177.68,177.68,1
710,2023,462.15,462.15,1
711,2023,173.36,173.36,1
713,2023,6035.77,0.0,0
714,2023,173.07,173.07,1
715,2023,483.75,483.75,1
716,2023,503.49,503.49,1
717,2023,438.5,438.5,1
718,2023,179.65,179.65,1
719,2023,185.68,185.68,1
720,2023,194.65,194.65,1
721,2023,6345.88,6345.88,1
722,2023,983.65,983.65,1
723,2023,2519.98,0.0,0
724,2023,937.01,937.01,1
726,2023,440.62,440.62,1
727,2023,2474.84,2474.84,1
728,2023,182.53,182.53,1
729,2023,1024.66,1024.66,1
730,2023,168.5,168.5,1
731,2023,524.76,524.76,1
732,2023,193.23,193.23,1
733,2023,6381.25,6381.25,1
734,2023,5935.0,0.0,0
735,2023,2318.07,2318.07,1
736,2023,513.48,513.48,1
737,2023,2348.55,0.0,0
738,2023,181.06,0.0,0
740,2023,925.3,925.3,1
742,2023,491.37,491.37,1
743,2023,185.1,185.1,1
744,2023,433.99,433.99,1
745,2023,445.67,445.67,1
746,2023,185.41,185.41,1
747,2023,192.33,192.33,1
748,2023,514.08,514.08,1
749,2023,458.56,458.56,1
750,2023,509.97,509.97,1
751,2023,459.85,459.85,1
752,2023,183.56,183.56,1
753,2023,458.36,458.36,1
754,2023,505.03,505.03,1
755,2023,523.41,523.41,1
756,2023,1048.4,1048.4,1
757,2023,5525.68,5525.68,1
758,2023,195.23,195.23,1
759,2023,496.91,496.91,1
760,2023,172.42,172.42,1
761,2023,182.65,182.65,1
762,2023,450.51,450.51,1
763,2023,523.58,523.58,1
764,2023,187.87,187.87,1
765,2023,1041.09,1041.09,1
766,2023,164.25,164.25,1
767,2023,1027.25,1027.25,1
768,2023,480.46,480.46,1
769,2023,167.82,167.82,1
770,2023,163.64,163.64,1
771,2023,960.05,960.05,1
772,2023,527.94,527.94,1
773,2023,6186.37,6186.37,1
774,2023,895.33,895.33,1
775,2023,162.93,162.93,1
776,2023,5951.1,0.0,0
777,2023,1004.13,1004.13,1
778,2023,173.89,173.89,1
779,2023,438.82,438.82,1
780,2023,936.39,936.39,1
781,2023,476.75,476.75,1
782,2023,971.97,971.97,1
783,2023,946.46,946.46,1
784,2023,884.97,884.97,1
785,2023,442.55,442.55,1
786,2023,474.26,474.26,1
787,2023,877.17,877.17,1
788,2023,174.36,174.36,1
789,2023,170.0,170.0,1
790,2023,441.74,441.74,1
791,2023,173.23,173.23,1
792,2023,512.09,512.09,1
793,2023,6304.77,0.0,0
794,2023,926.35,0.0,0
795,2023,446.88,446.88,1
796,2023,920.88,920.88,1
797,2023,187.82,187.82,1
798,2023,931.44,931.44,1
799,2023,180.63,180.63,1
800,2023,196.69,196.69,1
