id_imovel,inscricao_imobiliaria,tipo,bairro,area_m2,valor_venal,iptu_lancado,iptu_pago,isencao,inadimplente,ultima_atualizacao_cadastral
7053,SV007053,Residencial,Vila Nova,128.5,380891.56,3047.13,0.0,0,1,2025-02-08
7054,SV007054,Residencial,Parque Bitaru,119.6,307219.84,2457.76,2457.76,0,0,2019-09-01
7055,SV007055,Residencial,Esplanada dos Barreiros,37.4,111604.89,892.84,892.84,0,0,2022-10-08
7056,SV007056,Comercial,Vila São Jorge,127.8,566642.6,6799.71,0.0,0,1,2021-07-03
7057,SV007057,Comercial,Alto da Boa Vista,106.6,624507.3,7494.09,7494.09,0,0,2022-07-30
7058,SV007058,Residencial,Esplanada dos Barreiros,103.1,329900.5,2639.2,2639.2,0,0,2021-02-17
7059,SV007059,Comercial,Centro,118.7,822770.4,9873.24,9873.24,0,0,2021-10-10
7060,SV007060,Residencial,Jardim Rio Branco,333.3,898336.53,7186.69,7186.69,0,0,2019-08-29
7061,SV007061,Residencial,Vila Bocaina,452.8,1155401.05,9243.21,9243.21,0,0,2020-10-25
7062,SV007062,Residencial,Vila Margarida,122.1,360025.65,2880.21,0.0,0,1,2023-06-03
7063,SV007063,Residencial,Vila São Jorge,214.0,625678.91,5005.43,5005.43,0,0,2022-06-26
7064,SV007064,Comercial,Centro,280.3,1541019.8,18492.24,18492.24,0,0,2021-07-12
7065,SV007065,Residencial,Esplanada dos Barreiros,149.4,384966.96,3079.74,3079.74,0,0,2023-12-06
7066,SV007066,Residencial,Vila Margarida,149.8,473798.49,3790.39,3790.39,0,0,2020-11-19
7067,SV007067,Comercial,Jardim Rio Branco,72.7,296337.77,3556.05,3556.05,0,0,2020-10-03
7068,SV007068,Residencial,Glória,518.3,1397656.72,11181.25,11181.25,0,0,2020-01-14
7069,SV007069,Residencial,Alto da Boa Vista,64.1,213723.26,1709.79,1709.79,0,0,2025-10-26
7070,SV007070,Residencial,Jardim Rio Branco,280.5,833075.15,6664.6,6664.6,0,0,2018-06-14
7071,SV007071,Terreno,Cidade Nautica,53.8,56166.35,1123.33,1123.33,0,0,2024-12-07
7072,SV007072,Terreno,Parque Bitaru,70.2,60574.44,1211.49,1211.49,0,0,2020-11-12
7073,SV007073,Comercial,Centro,85.7,506508.62,6078.1,0.0,0,1,2022-12-31
7074,SV007074,Residencial,Porto Grande,207.9,657525.55,5260.2,5260.2,0,0,2025-02-10
7075,SV007075,Residencial,Japuí,297.8,790344.55,6322.76,0.0,0,1,2018-11-01
7076,SV007076,Terreno,Esplanada dos Barreiros,117.9,103214.51,2064.29,2064.29,0,0,2020-04-17
7077,SV007077,Residencial,Parque Bitaru,161.0,493660.65,3949.29,3949.29,0,0,2018-12-09
7078,SV007078,Terreno,Japuí,173.0,172954.33,3459.09,3459.09,0,0,2024-02-18
7079,SV007079,Residencial,Esplanada dos Barreiros,96.7,281539.77,2252.32,2252.32,0,0,2025-04-18
7080,SV007080,Residencial,Vila Nova,221.9,647849.85,5182.8,5182.8,0,0,2024-07-13
7081,SV007081,Residencial,Esplanada dos Barreiros,109.8,271913.88,2175.31,2175.31,0,0,2024-06-09
7082,SV007082,Comercial,Japuí,149.1,724752.28,8697.03,8697.03,0,0,2021-04-10
7083,SV007083,Residencial,Catiapoa,204.2,559408.21,4475.27,0.0,0,1,2019-10-30
7084,SV007084,Residencial,Catiapoa,162.5,398387.54,3187.1,3187.1,0,0,2022-01-10
7085,SV007085,Terreno,Esplanada dos Barreiros,85.7,66045.92,1320.92,1320.92,0,0,2018-08-24
7086,SV007086,Residencial,Parque Bitaru,129.9,367497.92,2939.98,2939.98,0,0,2021-07-15
7087,SV007087,Residencial,Cidade Nautica,176.6,586855.73,4694.85,4694.85,0,0,2022-05-08
7088,SV007088,Residencial,Vila Margarida,42.5,130594.64,1044.76,0.0,0,1,2022-10-19
7089,SV007089,Residencial,Jardim Rio Branco,129.6,396648.55,3173.19,3173.19,0,0,2022-12-17
7090,SV007090,Residencial,Vila Bocaina,319.1,915034.43,7320.28,7320.28,0,0,2018-11-15
7091,SV007091,Residencial,Porto Grande,228.7,878095.45,7024.76,7024.76,0,0,2024-05-07
7092,SV007092,Residencial,Cidade Nautica,114.6,440799.31,3526.39,3526.39,0,0,2018-08-09
7093,SV007093,Comercial,Parque Bitaru,133.4,645557.02,7746.68,7746.68,0,0,2024-04-20
7094,SV007094,Residencial,Parque Bitaru,68.6,182739.21,1461.91,0.0,0,1,2025-02-03
7095,SV007095,Residencial,Catiapoa,160.5,406558.0,3252.46,3252.46,0,0,2021-08-13
7096,SV007096,Comercial,Vila Nova,54.9,262261.83,3147.14,3147.14,0,0,2024-06-02
7097,SV007097,Residencial,Jardim Rio Branco,172.0,470575.6,3764.6,3764.6,0,0,2023-01-14
7098,SV007098,Comercial,Japuí,195.2,964459.99,11573.52,11573.52,0,0,2024-11-23
7099,SV007099,Residencial,Ilha Porchat,69.8,288893.22,2311.15,2311.15,0,0,2026-01-01
7100,SV007100,Comercial,Centro,224.8,1558802.16,18705.63,18705.63,0,0,2018-07-21
7101,SV007101,Residencial,Parque Bitaru,82.5,232528.17,1860.23,1860.23,0,0,2024-11-15
7102,SV007102,Residencial,Vila Margarida,86.2,231480.81,1851.85,0.0,0,1,2021-05-22
7103,SV007103,Residencial,Parque Bitaru,165.5,481950.7,3855.61,3855.61,0,0,2018-08-13
7104,SV007104,Comercial,Porto Grande,113.9,622064.12,7464.77,7464.77,0,0,2021-09-05
7105,SV007105,Residencial,Jardim Rio Branco,101.6,260086.23,2080.69,2080.69,0,0,2023-05-12
7106,SV007106,Comercial,Jardim Rio Branco,59.0,255991.67,3071.9,3071.9,0,0,2018-09-15
7107,SV007107,Residencial,Alto da Boa Vista,208.9,873533.73,6988.27,0.0,0,1,2021-03-02
7108,SV007108,Residencial,Catiapoa,75.0,219958.25,1759.67,1759.67,0,0,2023-09-01
7109,SV007109,Residencial,Vila São Jorge,345.0,867319.51,6938.56,0.0,0,1,2018-06-29
7110,SV007110,Residencial,Esplanada dos Barreiros,162.8,517386.12,4139.09,4139.09,0,0,2020-07-04
7111,SV007111,Comercial,Vila Margarida,137.3,677479.29,8129.75,8129.75,0,0,2023-06-08
7112,SV007112,Residencial,Jardim Rio Branco,93.9,260569.79,2084.56,2084.56,0,0,2024-09-17
7113,SV007113,Residencial,Vila Nova,160.1,441681.4,3533.45,3533.45,0,0,2018-11-27
7114,SV007114,Residencial,Vila São Jorge,131.7,381643.5,3053.15,3053.15,0,0,2022-01-23
7115,SV007115,Residencial,Glória,183.8,582693.7,4661.55,4661.55,0,0,2025-09-01
7116,SV007116,Residencial,Japuí,96.7,260967.0,2087.74,2087.74,0,0,2021-03-24
7117,SV007117,Residencial,Ilha Porchat,306.8,1334154.09,10673.23,10673.23,0,0,2024-12-14
7118,SV007118,Terreno,Vila Nova,84.6,87377.13,1747.54,1747.54,0,0,2020-02-29
7119,SV007119,Industrial,Porto Grande,132.5,445850.74,5350.21,5350.21,0,0,2025-01-17
7120,SV007120,Terreno,Esplanada dos Barreiros,132.7,105026.29,2100.53,0.0,0,1,2021-11-19
7121,SV007121,Residencial,Cidade Nautica,61.9,195460.88,1563.69,1563.69,0,0,2021-03-02
7122,SV007122,Comercial,Ilha Porchat,191.0,1253269.4,15039.23,15039.23,0,0,2018-11-08
7123,SV007123,Comercial,Alto da Boa Vista,218.6,1262667.49,15152.01,15152.01,0,0,2019-11-16
7124,SV007124,Comercial,Vila Nova,114.7,510835.48,6130.03,6130.03,0,0,2020-06-14
7125,SV007125,Residencial,Parque Bitaru,60.7,146135.85,1169.09,0.0,0,1,2022-08-07
7126,SV007126,Comercial,Centro,123.4,718776.75,8625.32,8625.32,0,0,2019-02-22
7127,SV007127,Residencial,Japuí,64.7,207391.31,1659.13,1659.13,0,0,2022-12-18
7128,SV007128,Residencial,Cidade Nautica,192.0,551764.92,4414.12,4414.12,0,0,2024-01-20
7129,SV007129,Comercial,Parque Bitaru,265.5,1366489.23,16397.87,16397.87,0,0,2025-10-08
7130,SV007130,Terreno,Parque Bitaru,136.1,132490.2,2649.8,2649.8,0,0,2020-07-26
7131,SV007131,Comercial,Jardim Rio Branco,64.3,325596.43,3907.16,3907.16,0,0,2025-04-03
7132,SV007132,Residencial,Alto da Boa Vista,51.5,168456.12,1347.65,1347.65,0,0,2018-10-09
7133,SV007133,Comercial,Jardim Rio Branco,150.7,726323.89,8715.89,8715.89,0,0,2019-08-02
7134,SV007134,Residencial,Glória,190.3,503059.18,4024.47,4024.47,0,0,2024-01-21
7135,SV007135,Residencial,Cidade Nautica,57.1,186489.45,1491.92,1491.92,0,0,2022-07-23
7136,SV007136,Residencial,Vila São Jorge,97.2,311846.01,2494.77,0.0,0,1,2025-08-31
7137,SV007137,Comercial,Vila Nova,111.3,526716.99,6320.6,6320.6,0,0,2019-01-18
7138,SV007138,Comercial,Vila Margarida,54.5,262201.34,3146.42,3146.42,0,0,2021-08-18
7139,SV007139,Residencial,Vila Nova,170.9,506407.96,4051.26,4051.26,0,0,2020-07-13
7140,SV007140,Residencial,Centro,303.0,1164272.26,9314.18,9314.18,0,0,2021-03-30
7141,SV007141,Residencial,Vila Bocaina,96.4,229770.48,1838.16,1838.16,0,0,2020-07-14
7142,SV007142,Residencial,Porto Grande,104.5,367277.07,2938.22,0.0,0,1,2019-11-07
7143,SV007143,Residencial,Centro,140.5,503035.51,4024.28,4024.28,0,0,2022-02-19
7144,SV007144,Terreno,Catiapoa,30.9,30766.85,615.34,615.34,0,0,2019-01-03
7145,SV007145,Residencial,Vila Bocaina,156.0,414920.07,3319.36,3319.36,0,0,2018-05-02
7146,SV007146,Residencial,Parque Bitaru,189.4,482032.75,3856.26,3856.26,0,0,2018-09-22
7147,SV007147,Residencial,Vila Bocaina,108.8,314736.57,2517.89,2517.89,0,0,2024-10-10
7148,SV007148,Residencial,Vila Nova,72.0,179807.4,1438.46,1438.46,0,0,2022-09-30
7149,SV007149,Residencial,Esplanada dos Barreiros,148.5,381055.68,3048.45,3048.45,0,0,2019-07-22
7150,SV007150,Comercial,Vila Margarida,133.0,636476.79,7637.72,7637.72,0,0,2024-12-26
7151,SV007151,Terreno,Jardim Rio Branco,43.0,32916.77,658.34,0.0,0,1,2018-08-06
7152,SV007152,Terreno,Jardim Rio Branco,161.2,163435.5,3268.71,3268.71,0,0,2025-09-09
7153,SV007153,Comercial,Parque Bitaru,44.6,201561.31,2418.74,2418.74,0,0,2022-05-06
7154,SV007154,Residencial,Glória,111.2,308201.73,2465.61,2465.61,0,0,2025-02-21
7155,SV007155,Residencial,Vila São Jorge,151.2,393036.95,3144.3,3144.3,0,0,2024-02-07
7156,SV007156,Residencial,Esplanada dos Barreiros,68.8,192164.51,1537.32,0.0,0,1,2020-11-29
7157,SV007157,Residencial,Centro,175.5,693117.38,5544.94,5544.94,0,0,2022-12-27
7158,SV007158,Comercial,Vila Margarida,116.7,591941.13,7103.29,7103.29,0,0,2024-07-24
7159,SV007159,Residencial,Japuí,128.5,374144.93,2993.16,2993.16,0,0,2018-05-04
7160,SV007160,Residencial,Alto da Boa Vista,120.1,463933.7,3711.47,3711.47,0,0,2023-12-27
7161,SV007161,Terreno,Japuí,346.2,352065.71,7041.31,7041.31,0,0,2025-09-21
7162,SV007162,Terreno,Porto Grande,155.0,150839.52,3016.79,3016.79,0,0,2023-06-24
7163,SV007163,Residencial,Porto Grande,74.8,261014.5,2088.12,2088.12,0,0,2022-11-29
7164,SV007164,Comercial,Alto da Boa Vista,188.8,1221189.42,14654.27,14654.27,0,0,2022-06-07
7165,SV007165,Residencial,Vila Bocaina,92.8,290501.25,2324.01,2324.01,0,0,2021-10-12
7166,SV007166,Residencial,Japuí,141.8,379484.82,3035.88,3035.88,0,0,2024-06-04
7167,SV007167,Residencial,Porto Grande,165.8,605859.75,4846.88,4846.88,0,0,2022-06-06
7168,SV007168,Comercial,Porto Grande,146.4,898734.52,10784.81,10784.81,0,0,2022-03-30
7169,SV007169,Comercial,Vila São Jorge,70.6,359606.18,4315.27,4315.27,0,0,2021-11-03
7170,SV007170,Residencial,Catiapoa,63.0,173659.54,1389.28,0.0,0,1,2021-09-04
7171,SV007171,Residencial,Parque Bitaru,157.8,405565.56,3244.52,3244.52,0,0,2023-07-10
7172,SV007172,Residencial,Vila Bocaina,121.1,322992.64,2583.94,0.0,0,1,2019-03-23
7173,SV007173,Residencial,Alto da Boa Vista,176.6,598773.81,4790.19,4790.19,0,0,2019-10-24
7174,SV007174,Residencial,Porto Grande,67.9,252569.29,2020.55,0.0,0,1,2019-06-14
7175,SV007175,Comercial,Vila Nova,164.8,725627.5,8707.53,8707.53,0,0,2022-05-11
7176,SV007176,Residencial,Parque Bitaru,173.9,442644.16,3541.15,3541.15,0,0,2024-11-22
7177,SV007177,Comercial,Catiapoa,91.7,445106.78,5341.28,5341.28,0,0,2024-09-28
7178,SV007178,Residencial,Catiapoa,166.1,493714.91,3949.72,3949.72,0,0,2018-12-06
7179,SV007179,Residencial,Vila São Jorge,155.0,404856.61,3238.85,3238.85,0,0,2021-07-22
7180,SV007180,Industrial,Vila São Jorge,206.0,675226.94,8102.72,8102.72,0,0,2018-04-16
7181,SV007181,Comercial,Jardim Rio Branco,119.5,496507.1,5958.09,5958.09,0,0,2021-02-09
7182,SV007182,Comercial,Vila Margarida,142.4,579019.32,6948.23,6948.23,0,0,2024-06-17
7183,SV007183,Residencial,Vila Bocaina,221.9,591591.06,4732.73,4732.73,0,0,2021-04-02
7184,SV007184,Industrial,Parque Bitaru,109.9,370465.67,4445.59,4445.59,0,0,2026-03-12
7185,SV007185,Residencial,Vila Nova,65.5,167231.43,1337.85,1337.85,0,0,2018-12-16
7186,SV007186,Residencial,Vila São Jorge,61.4,184372.52,1474.98,1474.98,0,0,2025-08-14
7187,SV007187,Residencial,Porto Grande,89.2,290496.44,2323.97,2323.97,0,0,2020-11-20
7188,SV007188,Terreno,Japuí,63.8,59512.81,1190.26,0.0,0,1,2023-11-24
7189,SV007189,Industrial,Japuí,85.6,255975.05,3071.7,3071.7,0,0,2023-12-31
7190,SV007190,Comercial,Glória,57.5,272192.85,3266.31,3266.31,0,0,2018-06-08
7191,SV007191,Industrial,Esplanada dos Barreiros,34.9,109765.09,1317.18,1317.18,0,0,2018-12-22
7192,SV007192,Residencial,Alto da Boa Vista,73.4,238289.93,1906.32,1906.32,0,0,2020-07-08
7193,SV007193,Residencial,Japuí,103.9,262192.92,2097.54,2097.54,0,0,2020-05-11
7194,SV007194,Residencial,Japuí,59.2,168208.85,1345.67,1345.67,0,0,2026-01-30
7195,SV007195,Residencial,Vila São Jorge,47.0,143578.21,1148.63,1148.63,0,0,2025-01-20
7196,SV007196,Comercial,Centro,98.2,563159.6,6757.92,0.0,0,1,2018-09-10
7197,SV007197,Residencial,Vila Bocaina,160.5,453357.04,3626.86,3626.86,0,0,2022-02-02
7198,SV007198,Residencial,Vila Bocaina,126.1,343542.15,2748.34,0.0,0,1,2020-10-10
7199,SV007199,Comercial,Esplanada dos Barreiros,34.9,136424.86,1637.1,1637.1,0,0,2018-08-04
7200,SV007200,Residencial,Vila Nova,180.9,572995.6,4583.96,4583.96,0,0,2019-08-02
7201,SV007201,Comercial,Vila Nova,115.2,459115.71,5509.39,5509.39,0,0,2022-07-29
7202,SV007202,Residencial,Cidade Nautica,70.3,244036.79,1952.29,0.0,0,1,2022-01-05
7203,SV007203,Residencial,Vila Bocaina,58.4,184158.41,1473.27,1473.27,0,0,2018-07-14
7204,SV007204,Residencial,Catiapoa,168.5,401744.32,3213.95,3213.95,0,0,2018-11-18
7205,SV007205,Residencial,Centro,105.5,420507.44,3364.06,3364.06,0,0,2021-04-07
7206,SV007206,Residencial,Glória,74.2,232148.62,1857.19,1857.19,0,0,2024-09-25
7207,SV007207,Residencial,Catiapoa,115.7,358617.03,2868.94,2868.94,0,0,2022-12-03
7208,SV007208,Residencial,Vila Bocaina,317.5,822418.15,6579.35,6579.35,0,0,2018-05-28
7209,SV007209,Residencial,Vila Nova,175.0,550593.0,4404.74,0.0,0,1,2026-01-12
7210,SV007210,Comercial,Esplanada dos Barreiros,99.5,434813.68,5217.76,5217.76,0,0,2022-04-18
7211,SV007211,Comercial,Esplanada dos Barreiros,209.4,833925.99,10007.11,10007.11,0,0,2025-09-30
7212,SV007212,Residencial,Vila Margarida,74.3,234172.88,1873.38,1873.38,0,0,2025-12-23
7213,SV007213,Comercial,Ilha Porchat,271.4,2124386.02,25492.63,25492.63,0,0,2019-12-04
7214,SV007214,Residencial,Vila Margarida,68.4,210227.02,1681.82,1681.82,0,0,2019-03-31
7215,SV007215,Residencial,Vila São Jorge,117.4,280661.96,2245.3,2245.3,0,0,2021-08-12
7216,SV007216,Residencial,Glória,42.9,134717.56,1077.74,1077.74,0,0,2021-02-23
7217,SV007217,Residencial,Jardim Rio Branco,159.5,481303.26,3850.43,0.0,0,1,2022-02-04
7218,SV007218,Residencial,Vila São Jorge,77.7,233326.87,1866.61,1866.61,0,0,2025-07-17
7219,SV007219,Terreno,Vila Margarida,185.5,172075.36,3441.51,0.0,0,1,2020-07-19
7220,SV007220,Industrial,Japuí,171.9,617228.1,7406.74,7406.74,0,0,2025-09-15
7221,SV007221,Residencial,Parque Bitaru,101.8,269724.7,2157.8,2157.8,0,0,2018-06-13
7222,SV007222,Residencial,Ilha Porchat,64.2,281932.13,2255.46,2255.46,0,0,2025-01-17
7223,SV007223,Residencial,Esplanada dos Barreiros,33.7,105205.67,841.65,841.65,0,0,2025-03-13
7224,SV007224,Industrial,Vila Margarida,154.2,490675.71,5888.11,5888.11,0,0,2019-03-30
7225,SV007225,Residencial,Vila São Jorge,99.3,267506.72,2140.05,2140.05,0,0,2022-02-13
7226,SV007226,Residencial,Alto da Boa Vista,145.9,535277.33,4282.22,4282.22,0,0,2018-06-02
7227,SV007227,Comercial,Catiapoa,153.1,614157.59,7369.89,7369.89,0,0,2023-07-15
7228,SV007228,Residencial,Catiapoa,110.3,280431.53,2243.45,2243.45,0,0,2022-12-30
7229,SV007229,Residencial,Esplanada dos Barreiros,48.6,141150.48,1129.2,0.0,0,1,2020-06-24
7230,SV007230,Residencial,Glória,87.3,278723.89,2229.79,2229.79,0,0,2019-02-26
7231,SV007231,Residencial,Glória,126.8,388342.42,3106.74,3106.74,0,0,2021-06-11
7232,SV007232,Terreno,Glória,60.4,67901.7,1358.03,1358.03,0,0,2020-09-14
7233,SV007233,Residencial,Ilha Porchat,110.9,528215.94,4225.73,4225.73,0,0,2019-01-31
7234,SV007234,Residencial,Parque Bitaru,265.4,822388.67,6579.11,6579.11,0,0,2022-10-01
7235,SV007235,Residencial,Vila Nova,149.5,375019.23,3000.15,3000.15,0,0,2024-09-28
7236,SV007236,Residencial,Catiapoa,109.7,272644.03,2181.15,2181.15,0,0,2020-09-17
7237,SV007237,Residencial,Catiapoa,113.4,342713.97,2741.71,2741.71,0,0,2021-07-24
7238,SV007238,Comercial,Japuí,105.7,521735.88,6260.83,6260.83,0,0,2021-08-19
7239,SV007239,Residencial,Vila Bocaina,480.5,1280606.58,10244.85,10244.85,0,0,2022-08-28
7240,SV007240,Residencial,Vila São Jorge,100.8,258235.4,2065.88,2065.88,0,0,2019-03-09
7241,SV007241,Residencial,Vila São Jorge,95.5,229334.66,1834.68,1834.68,0,0,2022-02-14
7242,SV007242,Terreno,Parque Bitaru,114.9,106726.25,2134.53,0.0,0,1,2021-02-20
7243,SV007243,Comercial,Vila Bocaina,200.0,815800.72,9789.61,9789.61,0,0,2026-04-11
7244,SV007244,Comercial,Esplanada dos Barreiros,93.4,374751.21,4497.01,4497.01,0,0,2021-12-19
7245,SV007245,Terreno,Vila Nova,141.1,138898.63,2777.97,0.0,0,1,2019-08-13
7246,SV007246,Residencial,Jardim Rio Branco,167.6,506719.19,4053.75,0.0,0,1,2025-07-17
7247,SV007247,Comercial,Jardim Rio Branco,74.3,310223.16,3722.68,3722.68,0,0,2020-11-04
7248,SV007248,Industrial,Glória,253.9,869512.67,10434.15,10434.15,0,0,2024-11-26
7249,SV007249,Comercial,Catiapoa,69.7,282854.64,3394.26,0.0,0,1,2018-06-19
7250,SV007250,Comercial,Jardim Rio Branco,171.1,882788.63,10593.46,10593.46,0,0,2023-02-24
7251,SV007251,Terreno,Parque Bitaru,82.9,83566.93,1671.34,0.0,0,1,2023-06-12
7252,SV007252,Industrial,Parque Bitaru,70.1,199658.1,2395.9,2395.9,0,0,2018-10-04
7253,SV007253,Residencial,Vila Margarida,205.1,625955.47,5007.64,5007.64,0,0,2024-07-29
7254,SV007254,Residencial,Vila São Jorge,78.4,231577.01,1852.62,1852.62,0,0,2026-01-28
7255,SV007255,Residencial,Vila Nova,228.1,562126.96,4497.02,0.0,0,1,2022-04-07
7256,SV007256,Comercial,Alto da Boa Vista,239.4,1335150.55,16021.81,16021.81,0,0,2020-09-16
7257,SV007257,Industrial,Vila Nova,56.7,171602.4,2059.23,2059.23,0,0,2018-09-05
7258,SV007258,Residencial,Jardim Rio Branco,99.9,306127.45,2449.02,2449.02,0,0,2022-10-28
7259,SV007259,Residencial,Porto Grande,79.5,265925.78,2127.41,2127.41,0,0,2025-07-15
7260,SV007260,Comercial,Ilha Porchat,141.4,1024340.13,12292.08,12292.08,0,0,2019-02-11
7261,SV007261,Residencial,Japuí,43.1,116130.61,929.04,0.0,0,1,2020-04-25
7262,SV007262,Residencial,Vila Bocaina,96.3,252124.95,2017.0,2017.0,0,0,2025-08-21
7263,SV007263,Comercial,Parque Bitaru,114.3,441797.84,5301.57,5301.57,0,0,2022-05-16
7264,SV007264,Residencial,Jardim Rio Branco,172.2,461041.28,3688.33,3688.33,0,0,2025-12-08
7265,SV007265,Residencial,Vila Bocaina,67.1,178639.97,1429.12,1429.12,0,0,2024-03-16
7266,SV007266,Residencial,Centro,187.8,747671.35,5981.37,5981.37,0,0,2024-04-15
7267,SV007267,Residencial,Porto Grande,80.1,300245.19,2401.96,2401.96,0,0,2024-01-24
7268,SV007268,Residencial,Esplanada dos Barreiros,242.4,603006.78,4824.05,4824.05,0,0,2023-03-16
7269,SV007269,Residencial,Centro,380.0,1662823.2,13302.59,13302.59,0,0,2018-09-09
7270,SV007270,Residencial,Glória,128.6,341930.15,2735.44,2735.44,0,0,2023-03-21
7271,SV007271,Residencial,Japuí,93.0,237906.48,1903.25,1903.25,0,0,2024-03-20
7272,SV007272,Residencial,Glória,66.3,197867.85,1582.94,0.0,0,1,2024-02-29
7273,SV007273,Industrial,Japuí,156.8,544595.72,6535.15,6535.15,0,0,2021-08-16
7274,SV007274,Residencial,Esplanada dos Barreiros,325.5,1027495.42,8219.96,8219.96,0,0,2022-12-22
7275,SV007275,Residencial,Parque Bitaru,32.8,93678.2,749.43,749.43,0,0,2022-02-03
7276,SV007276,Terreno,Glória,142.8,124820.67,2496.41,2496.41,0,0,2022-06-28
7277,SV007277,Residencial,Alto da Boa Vista,47.0,183828.5,1470.63,1470.63,0,0,2018-12-25
7278,SV007278,Residencial,Cidade Nautica,219.8,780077.0,6240.62,6240.62,0,0,2023-11-17
7279,SV007279,Residencial,Glória,105.2,282596.88,2260.78,0.0,0,1,2021-07-19
7280,SV007280,Residencial,Japuí,34.1,82011.98,656.1,656.1,0,0,2019-10-16
7281,SV007281,Residencial,Glória,65.8,189410.89,1515.29,1515.29,0,0,2024-06-22
7282,SV007282,Comercial,Alto da Boa Vista,86.7,583409.46,7000.91,0.0,0,1,2021-03-01
7283,SV007283,Residencial,Jardim Rio Branco,161.8,434405.56,3475.24,3475.24,0,0,2024-03-17
7284,SV007284,Residencial,Centro,207.4,926952.96,7415.62,7415.62,0,0,2023-12-30
7285,SV007285,Residencial,Alto da Boa Vista,181.4,679345.68,5434.77,0.0,0,1,2024-08-03
7286,SV007286,Residencial,Glória,160.2,494476.49,3955.81,3955.81,0,0,2023-03-31
7287,SV007287,Terreno,Cidade Nautica,157.8,185239.2,3704.78,3704.78,0,0,2022-10-09
7288,SV007288,Comercial,Catiapoa,245.1,1249391.32,14992.7,14992.7,0,0,2019-06-18
7289,SV007289,Residencial,Ilha Porchat,32.0,163304.15,1306.43,1306.43,0,0,2023-10-08
7290,SV007290,Comercial,Vila Margarida,32.1,125786.58,1509.44,0.0,0,1,2021-09-23
7291,SV007291,Residencial,Glória,159.3,554491.0,4435.93,4435.93,0,0,2020-03-25
7292,SV007292,Residencial,Esplanada dos Barreiros,99.7,237734.18,1901.87,1901.87,0,0,2022-06-01
7293,SV007293,Comercial,Parque Bitaru,276.5,1287349.35,15448.19,15448.19,0,0,2023-06-21
7294,SV007294,Residencial,Jardim Rio Branco,65.8,191569.11,1532.55,1532.55,0,0,2024-03-06
7295,SV007295,Comercial,Centro,151.6,1038099.41,12457.19,12457.19,0,0,2018-07-16
7296,SV007296,Residencial,Porto Grande,128.2,446456.49,3571.65,3571.65,0,0,2019-11-22
7297,SV007297,Residencial,Glória,202.8,535303.23,4282.43,4282.43,0,0,2020-02-03
7298,SV007298,Residencial,Cidade Nautica,50.2,182126.13,1457.01,1457.01,0,0,2019-05-25
7299,SV007299,Comercial,Glória,138.8,583961.71,7007.54,7007.54,0,0,2022-05-05
7300,SV007300,Residencial,Esplanada dos Barreiros,141.1,435206.32,3481.65,3481.65,0,0,2018-06-29
7301,SV007301,Residencial,Cidade Nautica,152.4,535934.44,4287.48,4287.48,0,0,2019-07-09
7302,SV007302,Residencial,Japuí,162.4,495712.64,3965.7,3965.7,0,0,2020-10-23
7303,SV007303,Residencial,Centro,291.7,978775.79,7830.21,7830.21,0,0,2020-02-17
7304,SV007304,Residencial,Vila Margarida,108.0,343960.22,2751.68,2751.68,0,0,2020-03-02
7305,SV007305,Comercial,Esplanada dos Barreiros,373.5,1467228.5,17606.74,17606.74,0,0,2022-01-02
7306,SV007306,Residencial,Vila Margarida,51.6,138588.37,1108.71,1108.71,0,0,2023-04-30
7307,SV007307,Comercial,Centro,27.9,192011.05,2304.13,2304.13,0,0,2020-03-28
7308,SV007308,Residencial,Alto da Boa Vista,171.2,628473.9,5027.79,5027.79,0,0,2025-04-06
7309,SV007309,Residencial,Cidade Nautica,54.1,203449.49,1627.6,1627.6,0,0,2022-01-17
7310,SV007310,Residencial,Alto da Boa Vista,147.1,606633.63,4853.07,4853.07,0,0,2021-10-10
7311,SV007311,Residencial,Ilha Porchat,80.6,412068.06,3296.54,3296.54,0,0,2019-12-30
7312,SV007312,Residencial,Jardim Rio Branco,90.7,251112.75,2008.9,2008.9,0,0,2024-05-31
7313,SV007313,Residencial,Vila Margarida,333.8,1022737.39,8181.9,8181.9,0,0,2020-09-15
7314,SV007314,Residencial,Ilha Porchat,63.8,254313.83,2034.51,2034.51,0,0,2025-11-23
7315,SV007315,Residencial,Cidade Nautica,131.8,467195.66,3737.57,3737.57,0,0,2024-06-30
7316,SV007316,Residencial,Jardim Rio Branco,165.9,434565.43,3476.52,0.0,0,1,2020-08-20
7317,SV007317,Residencial,Centro,111.7,454708.8,3637.67,3637.67,0,0,2018-07-29
7318,SV007318,Residencial,Vila Bocaina,120.8,297551.85,2380.41,0.0,0,1,2024-12-26
7319,SV007319,Residencial,Glória,111.2,329859.62,2638.88,2638.88,0,0,2020-12-11
7320,SV007320,Comercial,Alto da Boa Vista,129.5,782699.64,9392.4,9392.4,0,0,2026-02-05
7321,SV007321,Residencial,Esplanada dos Barreiros,58.7,157497.24,1259.98,1259.98,0,0,2023-04-13
7322,SV007322,Residencial,Porto Grande,113.7,369904.21,2959.23,2959.23,0,0,2019-03-28
7323,SV007323,Residencial,Vila Nova,233.9,713002.55,5704.02,5704.02,0,0,2025-12-24
7324,SV007324,Terreno,Glória,39.2,41976.49,839.53,839.53,0,0,2024-06-07
